POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0.0,0.0,1.0,BHK,699.9923914,1.0,1.0,"Nahur East,Maharashtra",20.7,75.68333,92.0
Dealer,0.0,0.0,2.0,BHK,975.0152346,1.0,1.0,"NH-8,Dharuhera",12.973237,77.64685899999999,32.0
Owner,0.0,0.0,2.0,BHK,1105.379514,1.0,1.0,"Vadlapaudi,Visakhapatnam",17.7,83.25,30.0
Owner,1.0,1.0,3.0,BHK,1849.853553,0.0,1.0,"Vaishali Nagar,Jaipur",26.91868,75.750399,120.0
Dealer,0.0,0.0,2.0,BHK,796.0375022000001,1.0,1.0,"Porur,Chennai",13.03478,80.15586,45.0
Dealer,1.0,0.0,3.0,BHK,1430.274136,0.0,1.0,"Waghbil,Maharashtra",18.96,72.82,180.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1684.919966,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,80.0
Dealer,0.0,0.0,2.0,BHK,1227.244835,1.0,1.0,"Sector-108 Noida,Noida",28.526624,77.37671800000001,60.0
Owner,0.0,1.0,2.0,BHK,656.0962274,1.0,1.0,"Attibele,Bangalore",12.7768,77.76886999999999,24.0
Owner,0.0,0.0,2.0,BHK,1097.804391,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,22.0
Dealer,0.0,0.0,3.0,BHK,1248.829223,1.0,1.0,"Dahisar,Lalitpur",24.69028,78.41889,200.0
Dealer,0.0,0.0,3.0,BHK,1140.0114,1.0,1.0,"Chembur,Lalitpur",19.05871,72.89969,380.0
Owner,0.0,0.0,2.0,BHK,850.0088542999999,1.0,1.0,"P.N.Palayam,Coimbatore",11.0,76.96667,48.0
Owner,0.0,1.0,3.0,BHK,1726.263872,1.0,1.0,"Konanakunte,Bangalore",12.8855,77.5638,140.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,1175.548589,1.0,1.0,"Chembur,Mumbai",19.05871,72.89969,240.0
Dealer,1.0,0.0,2.0,BHK,847.8605388,0.0,1.0,"Mansarovar,Jaipur",26.8626,75.7633,32.1
Owner,0.0,0.0,3.0,BHK,1388.117712,1.0,1.0,"Mota Varachha,Surat",21.242206,72.884971,50.0
Owner,0.0,0.0,2.0,BHK,1200.300075,1.0,1.0,"Smriti Nagar,Bhilai",21.215393,81.318232,16.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,1082.028511,1.0,1.0,"Wagholi,Pune",18.5823,73.983,46.3
Dealer,0.0,0.0,4.0,BHK,2000.0,1.0,1.0,"Sonari,Jamshedpur",22.830053,86.158521,75.0
Dealer,1.0,1.0,1.0,BHK,353.0286139,0.0,0.0,"Bhadra Nagar,Lalitpur",24.862517,78.28246700000001,38.0
,,,,,nan,,,,,,nan
unknown,0.0,1.0,4.0,Studio,-1000,1.0,1.0,"Sector-94 Noida,Noida",999.0,-999.0,-1000000.0
Dealer,0.0,1.0,3.0,BHK,1266.551526,1.0,1.0,"Hinjewadi,Pune",18.5853,73.7413,110.0
Owner,0.0,0.0,2.0,BHK,1070.154578,1.0,1.0,"Electronics City Phase 1,Bangalore",12.840956,77.659441,45.0
Dealer,0.0,0.0,3.0,BHK,1549.973276,1.0,1.0,"Sector-29 Noida,Noida",28.568966,77.335388,87.0
Owner,0.0,0.0,3.0,BHK,1550.246216,1.0,1.0,"Kidwai Nagar,Kanpur",26.42984,80.331518,85.0
Dealer,1.0,0.0,2.0,BHK,921.4830971,0.0,1.0,"Garchuk,Guwahati",26.103211,91.712918,33.8
Dealer,0.0,1.0,1.0,BHK,45284.08689,1.0,0.0,"Kolshet Road,Maharashtra",19.249861,72.96386600000001,6400.0
Owner,0.0,0.0,3.0,BHK,2000.0,1.0,1.0,"Sector-9 Mansarovar,Jaipur",26.8626,75.7633,40.0
Dealer,0.0,0.0,3.0,BHK,1249.056604,1.0,1.0,"BEML Layout,Bangalore",13.116079999999998,78.13698000000001,66.2
Dealer,0.0,0.0,1.0,BHK,715.193897,1.0,1.0,"Badlapur (East),Lalitpur",24.69028,78.41889,22.5
Owner,0.0,1.0,3.0,BHK,1485.249237,1.0,1.0,"Jakkur,Bangalore",12.928575,77.58572099999999,73.0
Dealer,0.0,0.0,3.0,BHK,1739.1304350000005,1.0,1.0,"Sector-119 Noida,Noida",28.587711,77.403123,72.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Owner,1.0,1.0,2.0,BHK,895.140665,0.0,1.0,"Noida Extension,Noida",28.579004,77.431173,35.0
Dealer,1.0,0.0,3.0,BHK,2500.0,0.0,1.0,"esi hospital,Vijayawada",16.51667,80.61667,95.0
Dealer,0.0,1.0,3.0,BHK,1884.416461,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,83.8
Dealer,0.0,1.0,3.0,BHK,1670.581327,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,56.9
Owner,0.0,1.0,2.0,BHK,1330.023054,1.0,1.0,"Sector-94 Noida,Noida",28.551820000000003,77.324137,150.0
Owner,0.0,1.0,2.0,BHK,1067.132324,1.0,1.0,"Sector-110 Noida,Noida",28.536585,77.383669,55.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1800.0179999999998,1.0,1.0,"Juhu,Mumbai",19.1026,72.8243,1200.0
Dealer,0.0,1.0,2.0,BHK,824.0317627000001,1.0,1.0,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,110.0
Dealer,0.0,0.0,3.0,BHK,1690.185011,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,53.9
Owner,0.0,1.0,1.0,BHK,549.9541705,1.0,1.0,"Sector-77 Noida,Noida",28.568096,77.390253,30.0
Dealer,0.0,0.0,1.0,BHK,540.0192864,1.0,1.0,"Sukhsagar Nagar,Pune",18.52361,73.84778,28.0
Owner,0.0,0.0,2.0,BHK,830.0395257,1.0,1.0,"Chromepet,Chennai",12.95161,80.14097,42.0
Dealer,0.0,0.0,3.0,BHK,931.3762015,1.0,1.0,"Marol,Maharashtra",19.111438,72.878724,250.0
Dealer,0.0,0.0,3.0,BHK,1287.634409,1.0,1.0,"Kanakapura,Bangalore",12.55,77.417,47.9
,,,,,nan,,,,,,nan
Owner,0.0,0.0,3.0,BHK,1250.0,1.0,1.0,"Karunamoyee,Kolkata",22.584743,88.399305,62.0
Dealer,0.0,0.0,3.0,BHK,1347.6079960000002,1.0,1.0,"Mayur Colony,Pune",18.52361,73.84778,180.0
Owner,0.0,0.0,2.0,BHK,1211.020285,1.0,1.0,"Shatabdi Nagar,Meerut",21.23559,81.664565,40.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1686.1300190000002,1.0,1.0,"Halasur,Bangalore",12.96991,77.59796,270.0
Dealer,0.0,0.0,3.0,BHK,1200.056473,1.0,1.0,"Ganesh Nagar,Lalitpur",21.135078,79.11474399999999,170.0
Dealer,1.0,1.0,3.0,BHK,1408.186256,0.0,1.0,"8th Phase JP Nagar,Bangalore",12.905368,77.580403,75.0
Dealer,0.0,0.0,2.0,BHK,911.1156104,1.0,1.0,"Dhayari,Pune",18.430375,73.815337,45.0
Dealer,1.0,0.0,2.0,BHK,1322.899199,0.0,1.0,"Thanisandra,Bangalore",13.055985,77.622157,71.0
Dealer,0.0,0.0,2.0,BHK,1070.175439,1.0,1.0,"Sector-137 Noida,Noida",28.506454,77.40956800000001,36.6
Dealer,1.0,1.0,2.0,BHK,1125.259106,0.0,1.0,"Faizabad Road,Lucknow",26.86056,80.91583,38.0
Dealer,0.0,0.0,2.0,BHK,1386.20245,1.0,1.0,"Sargasan,Gandhinagar",23.182972,72.611485,43.0
Dealer,0.0,0.0,2.0,BHK,1104.679209,1.0,1.0,"Sector-115 Mohali,Mohali",30.712867,76.648557,22.9
Dealer,1.0,0.0,2.0,BHK,1100.110011,0.0,1.0,"Ghogali,Nagpur",20.841677,78.908826,30.0
Dealer,0.0,0.0,3.0,BHK,2049.880424,1.0,1.0,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,120.0
Dealer,0.0,1.0,2.0,BHK,848.3594443,1.0,1.0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,28.7
Dealer,0.0,1.0,3.0,BHK,1237.9463119999998,1.0,1.0,"Mulund (West),Maharashtra",19.1759,72.9522,190.0
Dealer,1.0,1.0,4.0,BHK,1556.454841,0.0,0.0,"Laxmi Nagar,Maharashtra",20.07911,73.911636,350.0
Dealer,0.0,0.0,3.0,BHK,1230.198854,1.0,1.0,"New Town,Kolkata",22.5922,88.484911,73.0
Dealer,0.0,1.0,2.0,BHK,1175.1538890000002,1.0,1.0,"Noida Extension,Noida",28.579004,77.431173,42.0
Owner,0.0,0.0,3.0,BHK,1857.142857,1.0,1.0,"Sector-128 Noida,Noida",28.522931,77.357078,130.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,1.0,BHK,545.0086292999999,1.0,1.0,"Sector 11 Kharghar,Lalitpur",19.037971,73.070481,60.0
unknown,1.0,1.0,1.0,Studio,-1000,0.0,0.0,"Bannerghatta Road,Bangalore",999.0,-999.0,-1000000.0
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,2.0,BHK,1000.0,0.0,1.0,"Vrindavan Yojna,Lucknow",26.766594,80.949809,33.0
Dealer,1.0,0.0,2.0,BHK,1000.0,0.0,1.0,"Atchutapuram,Visakhapatnam",17.7,83.25,21.0
Owner,0.0,0.0,3.0,BHK,1530.221882,1.0,1.0,"Jnana Ganga Nagar,Bangalore",12.959022,77.489598,60.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,3.0,BHK,1289.134438,1.0,1.0,"Tambaram,Chennai",12.93,80.11,63.0
Owner,0.0,0.0,2.0,BHK,1290.1815,1.0,1.0,"Gomti Nagar Extension,Lucknow",21.0,77.0,59.0
Dealer,1.0,1.0,2.0,BHK,73204.97393,0.0,0.0,"Baner,Pune",18.558319,73.77588,7300.0
Owner,0.0,1.0,3.0,BHK,1460.31746,1.0,1.0,"Sector-151 Noida,Noida",28.44414,77.465898,46.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,3.0,BHK,1062.110367,1.0,1.0,"Shibrampur,Kolkata",22.483287,88.263398,46.0
Dealer,1.0,0.0,2.0,BHK,1044.397463,0.0,1.0,"Pingale Wasti,Lalitpur",24.6902,78.416,74.1
Dealer,1.0,0.0,3.0,BHK,1424.895465,0.0,1.0,"Dagapur,Siliguri",26.741803000000004,88.395904,44.3
Dealer,0.0,0.0,4.0,BHK,3115.264798,1.0,1.0,"Sector-104 Noida,Noida",28.537227,77.370417,280.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Pimple Saudagar,Pune",18.5956,73.7981,80.0
Owner,0.0,0.0,2.0,BHK,750.0750075,1.0,1.0,"Devlok Colony,Bhopal",23.25,77.41667,25.0
Owner,0.0,0.0,3.0,BHK,1222.805701,1.0,1.0,"Purushothapuram,Visakhapatnam",17.792968,83.217609,48.9
unknown,0.0,0.0,2.0,Studio,-1000,1.0,1.0,"Telco Colony,Jamshedpur",999.0,-999.0,-1000000.0
Owner,0.0,0.0,2.0,BHK,1100.110011,1.0,1.0,"Bardoli,Surat",21.12,73.12,20.0
Owner,0.0,0.0,3.0,BHK,1899.936669,1.0,1.0,"Sector 21C Faridabad,Faridabad",28.4317,77.2987,90.0
Dealer,1.0,1.0,3.0,BHK,1363.488448,0.0,1.0,"Jagatpura,Jaipur",26.832353,75.841749,41.9
Builder,1.0,1.0,4.0,BHK,2727.272727,0.0,0.0,"Savarkar Nagar,Maharashtra",20.013202,73.75309399999999,150.0
Owner,0.0,0.0,2.0,BHK,1410.188613,1.0,1.0,"Bellandur,Bangalore",12.9255,77.6765,80.0
Dealer,0.0,0.0,3.0,BHK,1420.010422,1.0,1.0,"Ratu Road,Ranchi",23.302588,85.378336,54.5
,,,,,nan,,,,,,nan
unknown,0.0,1.0,3.0,Studio,-1000,1.0,1.0,"Malad (West),Lalitpur",999.0,-999.0,-1000000.0
Dealer,0.0,1.0,2.0,BHK,1205.76671,1.0,1.0,"Mansarovar,Jaipur",26.8626,75.7633,36.8
Dealer,0.0,0.0,3.0,BHK,2000.0,1.0,1.0,"Lower Parel,Mumbai",18.996305,72.827789,600.0
Owner,0.0,0.0,2.0,BHK,1200.0,1.0,1.0,"Golden Avenue,Amritsar",31.629929,74.891663,42.0
Owner,0.0,0.0,3.0,BHK,1508.068165,1.0,1.0,"Sector-62 Noida,Noida",28.6221,77.3674,100.0
Dealer,0.0,1.0,1.0,BHK,660.0249066,1.0,1.0,"Sector-18 Ulwe,Lalitpur",28.5706,77.3239,53.0
Dealer,0.0,0.0,3.0,BHK,1535.203812,1.0,1.0,"Sector-2 Vrindavan Colony,Lucknow",28.584466,77.314369,58.0
Dealer,0.0,0.0,1.0,BHK,549.973559,1.0,1.0,"Juinagar West,Maharashtra",19.050992,73.01794699999999,52.0
,,,,,nan,,,,,,nan
unknown,1.0,1.0,3.0,Studio,-1000,0.0,1.0,"Bejai,Mangalore",999.0,-999.0,-1000000.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1544.493287,1.0,1.0,"Kharghar,Mumbai",19.038205,73.06612,130.0
Dealer,0.0,0.0,2.0,BHK,1050.0718470000002,1.0,1.0,"Viman Nagar,Pune",18.56,73.91,95.0
Owner,0.0,0.0,2.0,BHK,800.0,1.0,1.0,"Jajmau,Kanpur",26.427816,80.41181,20.0
Owner,0.0,0.0,2.0,BHK,899.8875141000001,1.0,1.0,"Jammu Narayanapuram,Vizianagaram",18.6512,83.5289,16.0
Dealer,0.0,1.0,4.0,BHK,2250.0,1.0,0.0,"Kannan Colony,Chennai",13.09,80.27,180.0
Dealer,1.0,1.0,2.0,BHK,739.5608147,0.0,1.0,"Mulund (West),Lalitpur",19.1759,72.9522,130.0
Dealer,0.0,0.0,3.0,BHK,1906.742936,1.0,1.0,"Sarjapur Road,Bangalore",12.86,77.786,110.0
unknown,0.0,1.0,2.0,Studio,-1000,1.0,1.0,"Goregaon (West),Lalitpur",999.0,-999.0,-1000000.0
Dealer,0.0,1.0,3.0,BHK,930.072339,1.0,1.0,"Chembur (East),Mumbai",19.05871,72.89969,270.0
Dealer,1.0,1.0,2.0,BHK,1112.842199,0.0,1.0,"Kandivali (East),Maharashtra",19.1955,72.8728,150.0
Dealer,0.0,1.0,2.0,BHK,1243.00808,1.0,1.0,"Kharadi,Pune",18.5438,73.9438,100.0
Dealer,1.0,1.0,3.0,BHK,267.8571429,0.0,0.0,"Hebbal,Bangalore",13.04034,77.591347,150.0
Builder,0.0,0.0,2.0,BHK,790.1390644999999,1.0,0.0,"Gandhi Path,Jaipur",25.879721,86.587391,25.0
Owner,0.0,0.0,3.0,BHK,1850.007115,1.0,1.0,"Yelenahalli,Bangalore",12.866395,77.615291,130.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,1.0,1.0,2.0,BHK,898.0960364,0.0,1.0,"Kandivali (East),Lalitpur",19.1955,72.8728,150.0
,,,,,nan,,,,,,nan
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,3.0,BHK,1306.6771199999998,1.0,1.0,"Mira Road,Maharashtra",19.283359,72.864964,100.0
Owner,0.0,1.0,3.0,BHK,2070.155262,1.0,1.0,"Sector-107 Noida,Noida",28.546788,77.37849399999999,180.0
Owner,0.0,1.0,2.0,BHK,854.8931384,1.0,1.0,"Sector-77 Noida,Noida",28.568096,77.390253,38.0
Dealer,0.0,0.0,2.0,BHK,1099.937146,1.0,1.0,"Gopalpura Bypass,Jaipur",26.878068,75.77985600000001,35.0
Dealer,0.0,0.0,1.0,BHK,823.3333332999999,1.0,0.0,"Hiran Magri,Udaipur",24.545961,73.701494,24.7
Dealer,0.0,0.0,3.0,BHK,1391.546356,1.0,1.0,"Andheri (West),Maharashtra",19.139348,72.820458,400.0
Dealer,0.0,0.0,4.0,BHK,4175.0167,1.0,1.0,"Alipore,Kolkata",22.53028,88.33417,1000.0
Owner,0.0,0.0,1.0,BHK,539.9348003,1.0,1.0,"Narhe,Pune",18.442587,73.829832,26.5
Owner,0.0,0.0,2.0,BHK,800.1641362,1.0,1.0,"Bamunara,Durgapur",23.414972,87.857086,19.5
Dealer,0.0,0.0,3.0,BHK,1591.361182,1.0,1.0,"Sevoke Road,Siliguri",26.724219,88.326357,56.0
Dealer,0.0,1.0,2.0,BHK,1064.392826,1.0,1.0,"Mansarovar Extension,Jaipur",26.8626,75.7633,36.2
Owner,0.0,0.0,3.0,BHK,1200.171453,1.0,1.0,"Kanak Vrandawan Phase I,Jaipur",26.926,75.8235,28.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,2.0,BHK,1000.0,1.0,1.0,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,23.5
Owner,0.0,0.0,3.0,BHK,1710.0762960000002,1.0,1.0,"Sama Savli Road,Vadodara",22.340396,73.19706,65.0
Owner,0.0,0.0,3.0,BHK,1499.96591,1.0,1.0,"amin Marg,Rajkot",22.29691,70.79836,220.0
Dealer,0.0,0.0,3.0,BHK,1860.367893,1.0,1.0,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,89.0
Dealer,0.0,0.0,3.0,BHK,198563.5826,1.0,0.0,"Sector-84 Gurgaon,Gurgaon",28.408144,76.963756,9400.0
Dealer,0.0,0.0,2.0,BHK,900.0140627000001,1.0,1.0,"Nana Peth,Pune",18.514392,73.867626,64.0
Owner,0.0,0.0,2.0,BHK,1085.141903,1.0,1.0,"Sector-62 Noida,Noida",28.6221,77.3674,52.0
Dealer,0.0,1.0,2.0,BHK,1037.004694,1.0,1.0,"Ulwe,Mumbai",18.973908,73.02510600000001,95.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,4.0,BHK,2250.463331,1.0,1.0,"Kundli,Sonipat",28.874383,77.113251,85.0
Dealer,0.0,0.0,2.0,BHK,900.0,1.0,1.0,"Velachery,Chennai",12.982389,80.22318299999999,63.0
,,,,,nan,,,,,,nan
Builder,1.0,1.0,1.0,BHK,600.0,0.0,0.0,"Azad Nagar,Ratnagiri",19.13057,72.833721,18.0
Dealer,0.0,0.0,4.0,BHK,2977.398836,1.0,1.0,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,220.0
Owner,0.0,0.0,2.0,BHK,820.0082001000001,1.0,1.0,"Barisha,Kolkata",22.48475,88.322019,40.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Milakpur Goojar,Bhiwadi",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1520.2189119999998,1.0,1.0,"Kommadi,Visakhapatnam",17.829244,83.334838,50.0
Dealer,0.0,0.0,3.0,BHK,1620.029455,1.0,1.0,"Balewadi,Pune",18.097689000000003,74.735239,110.0
Owner,1.0,0.0,1.0,BHK,376.7660911,0.0,1.0,"hapur,Hapur",28.72795,77.78473000000001,12.0
unknown,,,,Studio,-1000,,,,999.0,-999.0,-1000000.0
Owner,0.0,0.0,3.0,BHK,1559.967585,1.0,1.0,"Ajmer Road,Jaipur",26.928785,75.828002,38.5
Builder,1.0,1.0,2.0,BHK,683.0601092999999,0.0,0.0,"Akurdi,Lalitpur",18.647126,73.763802,77.5
Owner,0.0,0.0,2.0,BHK,810.1371001,1.0,1.0,"Nagarbhavi,Bangalore",12.957468,77.516563,39.0
Dealer,0.0,0.0,3.0,BHK,1400.070004,1.0,1.0,"Sector-51 Chandigarh,Chandigarh",30.708083,76.743439,120.0
Owner,0.0,0.0,1.0,BHK,729.9270073,1.0,1.0,"Garkheda,Aurangabad",19.861162,75.353252,30.0
Dealer,0.0,1.0,2.0,BHK,1582.278481,1.0,1.0,"Sector-88 Mohali,Mohali",30.684523,76.691728,65.0
Dealer,0.0,0.0,1.0,BHK,600.0,1.0,1.0,"Jagatpura,Jaipur",26.832353,75.841749,18.0
Owner,0.0,0.0,3.0,BHK,1671.082128,1.0,1.0,"Whitefield,Bangalore",12.9958935,77.761394,82.0
Owner,0.0,0.0,2.0,BHK,918.0628873,1.0,1.0,"M S R Nagar,Bangalore",19.208051,72.970857,40.0
Dealer,0.0,1.0,4.0,BHK,3282.413837,1.0,1.0,"Sector-72 Gurgaon,Gurgaon",28.408159,77.033434,260.0
Dealer,1.0,1.0,2.0,BHK,561.6174583,0.0,0.0,"Powai,Mumbai",19.12,72.91,210.0
Dealer,1.0,1.0,2.0,BHK,997.9540805,0.0,1.0,"Bolinj,Lalitpur",24.69028,78.41889,43.9
Owner,0.0,0.0,3.0,BHK,1134.768367,1.0,1.0,"Rajpur,Kolkata",22.101107,88.374433,48.5
Owner,0.0,0.0,3.0,BHK,1431.01571,1.0,1.0,"Tiruneermalai,Chennai",12.96368,80.11469,92.0
Dealer,1.0,1.0,2.0,BHK,844.9074073999999,0.0,1.0,"Chikhali,Pune",19.085225,73.661835,36.5
Dealer,0.0,0.0,2.0,BHK,1075.037626,1.0,1.0,"Sector-35G Kharghar,Maharashtra",18.96,72.82,100.0
,,,,,nan,,,,,,nan
Owner,0.0,1.0,1.0,BHK,585.1755527,1.0,1.0,"Bamheta,Ghaziabad",28.649079,77.473614,18.0
Dealer,1.0,1.0,2.0,BHK,50361.2875,0.0,0.0,"JK Gram,Mumbai",18.96667,72.83333,9200.0
Dealer,0.0,0.0,1.0,BHK,450.0471254,1.0,1.0,"Action Area III,Kolkata",22.54111,88.33778000000001,19.1
Dealer,0.0,0.0,4.0,BHK,3520.048975,1.0,1.0,"Santacruz (West),Lalitpur",19.083336,72.83666,2300.0
Dealer,1.0,1.0,2.0,BHK,518.5185184999999,0.0,0.0,"Goregaon (West),Mumbai",19.161955,72.839616,140.0
Dealer,0.0,1.0,2.0,BHK,1344.82034,1.0,1.0,"Pandeshwar,Mangalore",12.85917,74.83844,64.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,1200.087279,1.0,1.0,"Thanisandra,Bangalore",13.055985,77.622157,55.0
,,,,,nan,,,,,,nan
Dealer,0.0,1.0,4.0,BHK,1800.0,1.0,1.0,"Chakala,Mumbai",14.72098405,8.792673927000001,450.0
Dealer,0.0,0.0,2.0,BHK,1152.263374,1.0,1.0,"Sughad,Gandhinagar",23.126218,72.628827,28.0
Dealer,0.0,1.0,2.0,BHK,695.2652437,1.0,1.0,"Vartak Nagar,Lalitpur",24.69028,78.41889,100.0
Dealer,0.0,0.0,2.0,BHK,1027.050485,1.0,1.0,"Karapakkam,Chennai",12.925027,80.235348,71.0
unknown,0.0,0.0,3.0,Studio,-1000,1.0,1.0,"Yelahanka,Bangalore",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,3.0,BHK,1200.0,1.0,1.0,"Lake Gardens,Kolkata",22.507959,88.353262,66.0
Dealer,0.0,1.0,2.0,BHK,1080.139373,1.0,1.0,"Lohegaon,Pune",18.595456,73.946088,62.0
Owner,0.0,1.0,1.0,BHK,611.0520723,1.0,1.0,"Kanadia Road,Indore",22.72781,75.963175,23.0
Owner,0.0,0.0,3.0,BHK,1063.35844,1.0,1.0,"Rajendra Nagar,Jaipur",28.684262,77.357147,24.0
Owner,0.0,0.0,2.0,BHK,1103.14396,1.0,1.0,"Hennur Gardens,Bangalore",13.037709,77.642798,60.0
Owner,0.0,0.0,2.0,BHK,1316.270567,1.0,1.0,"Zirakpur,Chandigarh",30.662283,76.822397,36.0
Owner,0.0,1.0,3.0,BHK,1328.181599,1.0,1.0,"Gattahalli,Bangalore",12.873639,77.697963,55.0
Dealer,0.0,0.0,2.0,BHK,1085.094232,1.0,1.0,"Taloja,Mumbai",19.076057,73.097319,57.0
,,,,,nan,,,,,,nan
Owner,0.0,0.0,2.0,BHK,1100.0,1.0,1.0,"Khodiyar Nagar,Vadodara",22.239999,73.074686,27.5
Dealer,0.0,0.0,3.0,BHK,1620.253165,1.0,1.0,"Hinjewadi Phase 1,Pune",18.5853,73.7413,96.0
Dealer,1.0,1.0,1.0,BHK,427.0132281000001,0.0,0.0,"Kandivali (East),Maharashtra",19.1955,72.8728,92.0
Dealer,1.0,1.0,3.0,BHK,890.0096417999999,0.0,0.0,"Kharghar,Mumbai",19.038205,73.06612,120.0
Dealer,1.0,0.0,3.0,BHK,932.3729492,0.0,1.0,"Sonarpur,Kolkata",22.4426,88.4304,23.3
Owner,0.0,0.0,2.0,BHK,1176.075269,1.0,1.0,"Glass Factory Layout,Bangalore",12.996619,77.668989,35.0
Dealer,1.0,1.0,4.0,BHK,246008.7833,0.0,0.0,"Gomti Nagar Extension,Lucknow",21.0,77.0,9523.0
Dealer,0.0,1.0,2.0,BHK,877.0391159,1.0,1.0,"Punawale,Pune",18.637802,73.745912,50.0
Dealer,0.0,0.0,2.0,BHK,1200.036924,1.0,1.0,"Indira Nagar Stage 2,Bangalore",13.088349,77.391049,130.0
Dealer,1.0,1.0,3.0,BHK,1345.730365,0.0,1.0,"Kanjur Marg (East),Mumbai",19.221571,73.042474,220.0
Dealer,0.0,0.0,2.0,BHK,932.579955,1.0,1.0,"Kandivali (East),Maharashtra",19.1955,72.8728,170.0
Dealer,0.0,0.0,2.0,BHK,1011.122346,1.0,1.0,"Chandivali,Mumbai",18.96667,72.83333,200.0
Dealer,0.0,0.0,3.0,BHK,1244.625481,1.0,1.0,"Hatkesh Udhog Nagar,Maharashtra",18.96,72.82,110.0
Dealer,0.0,0.0,1.0,BHK,600.0375022999999,1.0,1.0,"Sukhsagar Nagar,Pune",18.52361,73.84778,32.0
Owner,0.0,0.0,3.0,BHK,1725.1293850000002,1.0,1.0,"Mullanpur,Chandigarh",30.73528,76.79111,90.0
Dealer,0.0,0.0,3.0,BHK,1799.797776,1.0,1.0,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,89.0
Owner,0.0,0.0,2.0,BHK,850.1594049,1.0,1.0,"Nunna,Vijayawada",16.600566,80.684133,16.0
Dealer,0.0,0.0,3.0,BHK,1583.189407,1.0,1.0,"Varthur,Bangalore",12.9407,77.7466,110.0
Dealer,0.0,0.0,4.0,BHK,2200.220022,1.0,1.0,"Frazer Town,Bangalore",12.997946,77.612863,160.0
,,,,,nan,,,,,,nan
Dealer,0.0,0.0,2.0,BHK,1000.0,1.0,1.0,"Abhay Khand 4,Ghaziabad",28.66667,77.41667,52.0
Dealer,0.0,1.0,3.0,BHK,1543.492479,1.0,0.0,"Kalkere,Bangalore",12.884548,77.861952,70.8
Dealer,1.0,0.0,2.0,BHK,598.0265125,0.0,1.0,"Kolshet Industrial Area,Lalitpur",30.723902,76.700356,120.0
Dealer,0.0,0.0,2.0,BHK,1226.415094,1.0,1.0,"Chembur,Lalitpur",19.05871,72.89969,260.0
Dealer,0.0,1.0,2.0,BHK,649.9602802,1.0,1.0,"Chembur (East),Mumbai",19.05871,72.89969,180.0
Owner,0.0,0.0,3.0,BHK,1400.159109,1.0,1.0,"Gokula Extension,Bangalore",12.301281,76.29683399999999,88.0
Dealer,0.0,0.0,1.0,BHK,515.0367037999999,1.0,1.0,"Hatkesh Udhog Nagar,Lalitpur",24.69028,78.41889,43.5
unknown,0.0,0.0,2.0,Studio,-1000,1.0,1.0,"Thane West,Mumbai",999.0,-999.0,-1000000.0
Dealer,0.0,0.0,2.0,BHK,1280.025284,1.0,1.0,"MP Nagar,Bhopal",23.232556,77.429783,81.0
,,,,,nan,,,,,,nan
